Image ID,Pothole,Number of Potholes,Level,
pothole_image_3412,0,0,C,
pothole_image_3413,0,0,C,
pothole_image_3414,0,0,C,
pothole_image_3417,0,0,C,
pothole_image_3418,0,0,C,
pothole_image_3419,0,0,C,
pothole_image_342,0,0,C,
pothole_image_3420,0,0,C,
pothole_image_3421,0,0,C,
pothole_image_3422,0,0,C,
pothole_image_3423,0,0,C,
pothole_image_3424,0,0,C,
pothole_image_3425,0,0,C,
pothole_image_3426,0,0,C,
pothole_image_3427,1,1,C,
pothole_image_3428,0,0,C,
pothole_image_343,0,0,C,
pothole_image_3431,0,0,C,
pothole_image_3432,0,0,C,
pothole_image_3433,0,0,C,
pothole_image_3434,0,0,C,
pothole_image_3435,0,0,C,
pothole_image_3436,0,0,C,
pothole_image_3437,0,0,C,
pothole_image_3438,0,0,C,
pothole_image_3439,1,1,C,
pothole_image_3440,1,1,C,
pothole_image_3441,1,1,C,
pothole_image_3442,1,1,C,
pothole_image_3443,1,1,C,
pothole_image_3445,0,0,C,
pothole_image_3446,0,0,C,
pothole_image_3449,0,0,C,
pothole_image_345,0,0,C,
pothole_image_3450,0,0,C,
pothole_image_3451,1,1,C,
pothole_image_3452,0,0,C,
pothole_image_3453,0,0,C,
pothole_image_3454,0,0,C,
pothole_image_3457,0,0,C,
pothole_image_3458,0,0,C,
pothole_image_3459,1,2,C,
pothole_image_346,0,0,C,
pothole_image_3460,0,0,C,
pothole_image_3462,0,0,C,
pothole_image_3463,0,0,C,
pothole_image_3464,0,0,C,
pothole_image_3465,0,0,C,
pothole_image_3466,1,1,C,
pothole_image_3467,1,1,C,
pothole_image_3468,1,1,C,
pothole_image_3469,1,1,C,
pothole_image_347,0,0,C,
pothole_image_3470,1,1,C,
pothole_image_3472,0,0,C,
pothole_image_3473,0,0,C,
pothole_image_3474,0,0,C,
pothole_image_3475,1,1,C,
pothole_image_3477,1,1,C,
pothole_image_3479,0,0,C,
pothole_image_348,0,0,C,
pothole_image_3480,0,0,C,
pothole_image_3481,1,1,C,
pothole_image_3482,0,0,C,
pothole_image_3483,1,1,C,
pothole_image_3485,0,0,C,
pothole_image_3486,0,0,C,
pothole_image_3487,1,1,C,
pothole_image_3488,0,0,C,
pothole_image_349,0,0,C,
pothole_image_3490,0,0,C,
pothole_image_3491,0,0,C,
pothole_image_3492,1,1,C,
pothole_image_3494,0,0,C,
pothole_image_3495,0,0,C,
pothole_image_3496,1,1,C,
pothole_image_3498,0,0,C,
pothole_image_3499,0,0,C,
pothole_image_35,0,0,C,
pothole_image_350,0,0,C,
pothole_image_3500,0,0,C,
pothole_image_3501,0,0,C,
pothole_image_3502,0,0,C,
pothole_image_3505,0,0,C,
pothole_image_3506,0,0,C,
pothole_image_3507,0,0,C,
pothole_image_3508,1,2,C,
pothole_image_3509,1,1,C,
pothole_image_351,0,0,C,
pothole_image_3510,1,1,C,
pothole_image_3511,1,1,C,
pothole_image_3512,0,0,C,
pothole_image_3513,1,1,C,
pothole_image_3515,1,1,C,
pothole_image_3516,1,1,C,
pothole_image_3517,0,0,C,
pothole_image_3518,0,0,C,
pothole_image_3519,1,1,C,
pothole_image_352,0,0,C,
pothole_image_3520,1,1,C,
pothole_image_3521,0,0,C,
pothole_image_3522,0,0,C,
pothole_image_3523,0,0,C,
pothole_image_3526,0,0,C,
pothole_image_3527,0,0,C,
pothole_image_3528,0,0,C,
pothole_image_353,0,0,C,
pothole_image_3530,1,1,C,
pothole_image_3531,0,0,C,
pothole_image_3532,0,0,C,
pothole_image_3533,1,1,C,
pothole_image_3535,0,0,C,
pothole_image_3536,1,1,C,
pothole_image_3537,1,1,C,
pothole_image_3538,0,0,C,
pothole_image_3539,1,1,C,
pothole_image_354,0,0,C,
pothole_image_3540,1,1,C,
pothole_image_3541,0,0,C,
pothole_image_3542,0,0,C,
pothole_image_3544,1,1,C,
pothole_image_3545,0,0,C,
pothole_image_3546,0,0,C,
pothole_image_3547,0,0,C,
pothole_image_3548,0,0,C,
pothole_image_355,0,0,C,
pothole_image_3550,1,1,C,
pothole_image_3551,0,0,C,
pothole_image_3552,0,0,C,
pothole_image_3553,1,2,C,
pothole_image_3555,0,0,C,
pothole_image_3556,0,0,C,
pothole_image_3558,0,0,C,
pothole_image_3559,1,1,C,
pothole_image_3560,0,0,C,
pothole_image_3561,0,0,C,
pothole_image_3562,0,0,C,
pothole_image_3563,1,2,C,
pothole_image_3564,1,1,C,
pothole_image_3565,0,0,C,
pothole_image_3566,0,0,C,
pothole_image_3568,1,1,C,
pothole_image_3569,0,0,C,
pothole_image_357,0,0,C,
pothole_image_3570,0,0,C,
pothole_image_3571,0,0,C,
pothole_image_3572,0,0,C,
pothole_image_3573,1,1,C,
pothole_image_3574,1,1,C,
pothole_image_3576,1,1,C,
pothole_image_3578,1,1,C,
pothole_image_3579,1,1,C,
pothole_image_358,0,0,C,
pothole_image_3580,0,0,C,
pothole_image_3581,0,0,C,
pothole_image_3582,0,0,C,
pothole_image_3583,0,0,C,
pothole_image_3584,0,0,C,
pothole_image_3586,1,1,C,
pothole_image_3587,0,0,C,
pothole_image_3588,0,0,C,
pothole_image_3589,0,0,C,
pothole_image_359,0,0,C,
pothole_image_3590,0,0,C,
pothole_image_3591,0,0,C,
pothole_image_3592,0,0,C,
pothole_image_3593,0,0,C,
pothole_image_3594,0,0,C,
pothole_image_3595,0,0,C,
pothole_image_3598,0,0,C,
pothole_image_3599,0,0,C,
pothole_image_36,0,0,C,
pothole_image_360,0,0,C,
pothole_image_3600,0,0,C,
pothole_image_3601,0,0,C,
pothole_image_3602,1,2,C,
pothole_image_3603,1,1,C,
pothole_image_3604,0,0,C,
pothole_image_3605,1,1,C,
pothole_image_3606,0,0,C,
pothole_image_3609,1,1,C,
pothole_image_361,0,0,C,
pothole_image_3610,0,0,C,
pothole_image_3611,0,0,C,
pothole_image_3612,1,1,C,
pothole_image_3614,1,1,C,
pothole_image_3615,0,0,C,
pothole_image_3616,0,0,C,
pothole_image_3617,0,0,C,
pothole_image_3618,0,0,C,
pothole_image_362,0,0,C,
pothole_image_3620,1,1,C,
pothole_image_3621,0,0,C,
pothole_image_3622,0,0,C,
pothole_image_3623,0,0,C,
pothole_image_3626,0,0,C,
pothole_image_3627,0,0,C,
pothole_image_3628,0,0,C,
pothole_image_3629,0,0,C,
pothole_image_3630,0,0,C,
pothole_image_3631,0,0,C,
pothole_image_3633,1,1,C,
pothole_image_3634,0,0,C,
pothole_image_3635,0,0,C,
pothole_image_3636,0,0,C,
pothole_image_3638,1,1,C,
pothole_image_3639,0,0,C,
pothole_image_364,0,0,C,
pothole_image_3640,0,0,C,
pothole_image_3641,0,0,C,
pothole_image_3644,0,0,C,
pothole_image_3645,0,0,C,
pothole_image_3646,0,0,C,
pothole_image_3648,1,1,C,
pothole_image_3649,0,0,C,
pothole_image_365,1,1,C,
pothole_image_3650,0,0,C,
pothole_image_3653,0,0,C,
pothole_image_3654,0,0,C,
pothole_image_3655,0,0,C,
pothole_image_3656,0,0,C,
pothole_image_3658,1,1,C,
pothole_image_3659,0,0,C,
pothole_image_366,0,0,C,
pothole_image_3660,0,0,C,
pothole_image_3661,1,1,C,
pothole_image_3662,1,1,C,
pothole_image_3665,0,0,C,
pothole_image_3666,0,0,C,
pothole_image_3668,0,0,C,
pothole_image_367,0,0,C,
pothole_image_3670,0,0,C,
pothole_image_3671,1,1,C,
pothole_image_3672,1,1,C,
pothole_image_3673,1,1,C,
pothole_image_3674,0,0,C,
pothole_image_3675,1,1,C,
pothole_image_3676,0,0,C,
pothole_image_3679,0,0,C,
pothole_image_368,0,0,C,
pothole_image_3680,0,0,C,
pothole_image_3681,0,0,C,
pothole_image_3684,0,0,C,
pothole_image_3685,1,1,C,
pothole_image_3686,0,0,C,
pothole_image_3688,0,0,C,
pothole_image_3689,0,0,C,
pothole_image_369,0,0,C,
pothole_image_3691,0,0,C,
pothole_image_3692,0,0,C,
pothole_image_3693,1,1,C,
pothole_image_3696,0,0,C,
pothole_image_3697,0,0,C,
pothole_image_3698,0,0,C,
pothole_image_3699,0,0,C,
pothole_image_37,0,0,C,
pothole_image_370,0,0,C,
pothole_image_3700,0,0,C,
pothole_image_3701,0,0,C,
pothole_image_3702,1,1,C,
pothole_image_3703,1,1,C,
pothole_image_3704,1,1,C,
pothole_image_3705,1,1,C,
pothole_image_3708,1,1,C,
pothole_image_3709,0,0,C,
pothole_image_371,0,0,C,
pothole_image_3710,0,0,C,
pothole_image_3711,0,0,C,
pothole_image_3712,0,0,C,
pothole_image_3713,0,0,C,
pothole_image_3714,0,0,C,
pothole_image_3717,0,0,C,
pothole_image_3718,0,0,C,
pothole_image_3719,1,1,C,
pothole_image_372,0,0,C,
pothole_image_3720,1,1,C,
pothole_image_3721,0,0,C,
pothole_image_3722,0,0,C,
pothole_image_3725,1,1,C,
pothole_image_3726,0,0,C,
pothole_image_3727,1,1,C,
pothole_image_3728,0,0,C,
pothole_image_3729,1,1,C,
pothole_image_373,0,0,C,
pothole_image_3734,0,0,C,
pothole_image_3737,0,0,C,
pothole_image_3738,0,0,C,
pothole_image_3739,0,0,C,
pothole_image_374,0,0,C,
pothole_image_3740,1,1,C,
pothole_image_3741,1,1,C,
pothole_image_3743,0,0,C,
pothole_image_3746,1,1,C,
pothole_image_3747,0,0,C,
pothole_image_3748,0,0,C,
pothole_image_3749,0,0,C,
pothole_image_375,0,0,C,
pothole_image_3752,0,0,C,
pothole_image_3753,1,1,C,
pothole_image_3754,0,0,C,
pothole_image_3755,0,0,C,
pothole_image_3756,0,0,C,
pothole_image_3759,0,0,C,
pothole_image_376,0,0,C,
pothole_image_3760,0,0,C,
pothole_image_3761,0,0,C,
pothole_image_3762,1,1,C,
pothole_image_3763,1,1,C,
pothole_image_3764,0,0,C,
pothole_image_3765,1,1,C,
pothole_image_3766,1,1,C,
pothole_image_3767,1,1,C,
pothole_image_3768,0,0,C,
pothole_image_3769,0,0,C,
pothole_image_377,0,0,C,
pothole_image_3770,0,0,C,
pothole_image_3771,0,0,C,
pothole_image_3772,0,0,C,
pothole_image_3773,0,0,C,
pothole_image_3774,0,0,C,
pothole_image_3775,0,0,C,
pothole_image_3776,0,0,C,
pothole_image_3777,1,1,C,
pothole_image_3779,0,0,C,
pothole_image_378,0,0,C,
pothole_image_3780,0,0,C,
pothole_image_3781,0,0,C,
pothole_image_3782,0,0,C,
pothole_image_3783,1,2,C,
pothole_image_3784,1,2,C,
pothole_image_3785,1,2,C,
pothole_image_3787,0,0,C,
pothole_image_3788,0,0,C,
pothole_image_3789,1,1,C,
pothole_image_379,0,0,C,
pothole_image_3790,0,0,C,
pothole_image_3791,1,2,C,
pothole_image_3792,1,1,C,
pothole_image_3793,0,0,C,
pothole_image_3794,0,0,C,
pothole_image_3796,1,2,C,
pothole_image_3797,1,1,C,
pothole_image_3798,0,0,C,
pothole_image_3799,1,1,C,
pothole_image_38,0,0,C,
pothole_image_380,0,0,C,
pothole_image_3800,1,1,C,
pothole_image_3801,1,1,C,
pothole_image_3802,0,0,C,
pothole_image_3803,1,1,C,
pothole_image_3806,0,0,C,
pothole_image_3807,0,0,C,
pothole_image_3808,0,0,C,
pothole_image_381,0,0,C,
pothole_image_3810,0,0,C,
pothole_image_3811,0,0,C,
pothole_image_3813,0,0,C,
pothole_image_3814,0,0,C,
pothole_image_3815,0,0,C,
pothole_image_3816,0,0,C,
pothole_image_3817,1,1,C,
pothole_image_3818,1,1,C,
pothole_image_382,0,0,C,
pothole_image_3821,0,0,C,
pothole_image_3822,0,0,C,
pothole_image_3823,1,1,C,
pothole_image_3824,0,0,C,
pothole_image_3826,1,1,C,
pothole_image_3827,0,0,C,
pothole_image_3828,0,0,C,
pothole_image_3829,0,0,C,
pothole_image_383,0,0,C,
pothole_image_3830,0,0,C,
pothole_image_3831,1,2,C,
pothole_image_3832,1,1,C,
pothole_image_3833,0,0,C,
pothole_image_3834,0,0,C,
pothole_image_3835,1,2,C,
pothole_image_3836,1,1,C,
pothole_image_3837,0,0,C,
pothole_image_3838,0,0,C,
pothole_image_3839,1,1,C,
pothole_image_384,0,0,C,
pothole_image_3840,1,1,C,
pothole_image_3841,1,1,C,
pothole_image_3842,1,1,C,
pothole_image_3843,1,2,C,
pothole_image_3845,0,0,C,
pothole_image_3846,0,0,C,
pothole_image_3847,0,0,C,
pothole_image_3848,0,0,C,
pothole_image_3849,0,0,C,
pothole_image_385,0,0,C,
pothole_image_3850,0,0,C,
pothole_image_3851,1,1,C,
pothole_image_3853,0,0,C,
pothole_image_3854,1,1,C,
pothole_image_3855,1,1,C,
pothole_image_3856,1,1,C,
pothole_image_3857,1,1,C,
pothole_image_3858,0,0,C,
pothole_image_3859,1,1,C,
pothole_image_386,0,0,C,
pothole_image_3860,0,0,C,
pothole_image_3861,1,1,C,
pothole_image_3863,0,0,C,
pothole_image_3864,0,0,C,
pothole_image_3865,0,0,C,
pothole_image_3866,1,1,C,
pothole_image_3867,1,1,C,
pothole_image_3868,0,0,C,
pothole_image_3869,0,0,C,
pothole_image_387,0,0,C,
pothole_image_3870,0,0,C,
pothole_image_3871,0,0,C,
pothole_image_3872,1,1,C,
pothole_image_3873,1,1,C,
pothole_image_3874,1,1,C,
pothole_image_3875,0,0,C,
pothole_image_3876,1,1,C,
pothole_image_3877,1,2,C,
pothole_image_3878,0,0,C,
pothole_image_3879,1,2,C,
pothole_image_388,0,0,C,
pothole_image_3880,1,1,C,
pothole_image_3881,1,2,C,
pothole_image_3882,0,0,C,
pothole_image_3883,0,0,C,
pothole_image_3884,0,0,C,
pothole_image_3885,0,0,C,
pothole_image_3886,1,1,C,
pothole_image_3887,1,1,C,
pothole_image_3888,1,1,C,
pothole_image_3889,1,1,C,
pothole_image_389,0,0,C,
pothole_image_3891,1,1,C,
pothole_image_3892,0,0,C,
pothole_image_3893,1,1,C,
pothole_image_3894,0,0,C,
pothole_image_3896,1,1,C,
pothole_image_3897,1,1,C,
pothole_image_3898,1,1,C,
pothole_image_3899,1,1,C,
pothole_image_39,0,0,C,
pothole_image_390,0,0,C,
pothole_image_3900,0,0,C,
pothole_image_3901,0,0,C,
pothole_image_3902,0,0,C,
pothole_image_3903,1,1,C,
pothole_image_3904,0,0,C,
pothole_image_3905,1,2,C,
pothole_image_3906,1,1,C,
pothole_image_3907,0,0,C,
pothole_image_3908,1,1,C,
pothole_image_3909,1,1,C,
pothole_image_391,0,0,C,
pothole_image_3910,0,0,C,
pothole_image_3911,0,0,C,
pothole_image_3912,1,1,C,
pothole_image_3913,1,1,C,
pothole_image_3914,0,0,C,
pothole_image_3915,0,0,C,
pothole_image_3916,0,0,C,
pothole_image_3917,0,0,C,
pothole_image_3918,1,1,C,
pothole_image_3919,1,1,C,
pothole_image_392,0,0,C,
pothole_image_3920,0,0,C,
pothole_image_3921,0,0,C,
pothole_image_3922,0,0,C,
pothole_image_3923,1,1,C,
pothole_image_3924,1,1,C,
pothole_image_3925,0,0,C,
pothole_image_3926,1,2,C,
pothole_image_3927,1,2,C,
pothole_image_3928,0,0,C,
pothole_image_3929,1,1,C,
pothole_image_393,0,0,C,
pothole_image_3930,1,1,C,
pothole_image_3931,0,0,C,
pothole_image_3932,1,1,C,
pothole_image_3933,1,1,C,
pothole_image_3934,0,0,C,
pothole_image_3935,0,0,C,
pothole_image_3936,1,1,C,
pothole_image_3938,1,1,C,
pothole_image_3939,0,0,C,
pothole_image_394,0,0,C,
pothole_image_3940,0,0,C,
pothole_image_3941,1,1,C,
pothole_image_3943,0,0,C,
pothole_image_3944,0,0,C,
pothole_image_3945,1,1,C,
pothole_image_3946,1,1,C,
pothole_image_3947,1,1,C,
pothole_image_3948,0,0,C,
pothole_image_3949,0,0,C,
pothole_image_395,0,0,C,
pothole_image_3950,0,0,C,
pothole_image_3951,1,1,C,
pothole_image_3952,0,0,C,
pothole_image_3955,1,2,C,
pothole_image_3957,0,0,C,
pothole_image_3958,0,0,C,
pothole_image_3959,1,1,C,
pothole_image_396,0,0,C,
pothole_image_3960,1,1,C,
pothole_image_3961,1,1,C,
pothole_image_3963,0,0,C,
pothole_image_3964,0,0,C,
pothole_image_3965,0,0,C,
pothole_image_3966,1,2,C,
pothole_image_3967,1,2,C,
pothole_image_3968,1,2,C,
pothole_image_3969,1,2,C,
pothole_image_3970,0,0,C,
pothole_image_3972,1,1,C,
pothole_image_3973,0,0,C,
pothole_image_3974,1,1,C,
pothole_image_3975,1,1,C,
pothole_image_3976,1,1,C,
pothole_image_3977,1,1,C,
pothole_image_3978,0,0,C,
pothole_image_3979,0,0,C,
pothole_image_398,0,0,C,
pothole_image_3980,0,0,C,
pothole_image_3981,0,0,C,
pothole_image_3982,1,1,C,
pothole_image_3985,0,0,C,
pothole_image_399,0,0,C,
pothole_image_3991,0,0,C,
pothole_image_3992,1,1,C,
pothole_image_3993,0,0,C,
pothole_image_3996,0,0,C,
pothole_image_3997,0,0,C,
pothole_image_3998,0,0,C,
pothole_image_3999,1,1,C,
pothole_image_4,1,1,C,
pothole_image_40,0,0,C,
pothole_image_400,0,0,C,
pothole_image_4000,0,0,C,
pothole_image_4001,1,1,C,
pothole_image_4002,0,0,C,
pothole_image_4003,0,0,C,
pothole_image_4004,1,1,C,
pothole_image_4005,0,0,C,
pothole_image_4006,0,0,C,
pothole_image_4007,0,0,C,
pothole_image_4009,0,0,C,
pothole_image_401,0,0,C,
pothole_image_4011,1,1,C,
pothole_image_4012,1,1,C,
pothole_image_4013,0,0,C,
pothole_image_4014,0,0,C,
pothole_image_4015,1,1,C,
pothole_image_4016,1,1,C,
pothole_image_4017,0,0,C,
pothole_image_4018,1,1,C,
pothole_image_4019,0,0,C,
pothole_image_402,0,0,C,
pothole_image_4020,1,1,C,
pothole_image_4021,1,1,C,
pothole_image_4023,0,0,C,
pothole_image_4024,1,1,C,
pothole_image_4025,1,2,C,
pothole_image_4026,1,1,C,
pothole_image_4027,1,1,C,
pothole_image_4028,1,1,C,
pothole_image_4029,1,1,C,
pothole_image_403,0,0,C,
pothole_image_4030,1,1,C,
pothole_image_4031,1,1,C,
pothole_image_4032,1,1,C,
pothole_image_4033,0,0,C,
pothole_image_4034,0,0,C,
pothole_image_4035,1,2,C,
pothole_image_4036,1,1,C,
pothole_image_4037,1,1,C,
pothole_image_4038,0,0,C,
pothole_image_4039,0,0,C,
pothole_image_404,0,0,C,
pothole_image_4040,1,1,C,
pothole_image_4041,1,1,C,
pothole_image_4042,0,0,C,
pothole_image_4043,0,0,C,
pothole_image_4044,1,1,C,
pothole_image_4045,1,1,C,
pothole_image_4046,0,0,C,
pothole_image_4047,0,0,C,
pothole_image_405,0,0,C,
pothole_image_4050,1,1,C,
pothole_image_4052,1,2,C,
pothole_image_4053,0,0,C,
pothole_image_4054,1,1,C,
pothole_image_4055,1,3,C,
pothole_image_4056,0,0,C,
pothole_image_4057,0,0,C,
pothole_image_4058,0,0,C,
pothole_image_4059,0,0,C,
pothole_image_406,0,0,C,
pothole_image_4060,0,0,C,
pothole_image_4061,1,1,C,
pothole_image_4062,0,0,C,
pothole_image_4063,1,1,C,
pothole_image_4064,0,0,C,
pothole_image_4066,0,0,C,
pothole_image_4069,0,0,C,
pothole_image_407,0,0,C,
pothole_image_4070,1,1,C,
pothole_image_4072,1,2,C,
pothole_image_4073,0,0,C,
pothole_image_4074,1,1,C,
pothole_image_4075,0,0,C,
pothole_image_4076,0,0,C,
pothole_image_4079,0,0,C,
pothole_image_408,0,0,C,
pothole_image_4080,1,1,C,
pothole_image_4082,1,1,C,
pothole_image_4083,1,2,C,
pothole_image_4084,0,0,C,
pothole_image_4085,0,0,C,
pothole_image_4088,0,0,C,
pothole_image_4089,0,0,C,
pothole_image_409,0,0,C,
pothole_image_4091,0,0,C,
pothole_image_4092,0,0,C,
pothole_image_4093,0,0,C,
pothole_image_4094,0,0,C,
pothole_image_4096,1,1,C,
pothole_image_4097,1,1,C,
pothole_image_4098,1,1,C,
pothole_image_4099,0,0,C,
pothole_image_41,0,0,C,
pothole_image_410,0,0,C,
pothole_image_4100,0,0,C,
pothole_image_4101,0,0,C,
pothole_image_4103,1,1,C,
pothole_image_4104,0,0,C,
pothole_image_4105,0,0,C,
pothole_image_4106,0,0,C,
pothole_image_4109,0,0,C,
pothole_image_411,0,0,C,
pothole_image_4110,0,0,C,
pothole_image_4112,0,0,C,
pothole_image_4114,0,0,C,
pothole_image_4115,0,0,C,
pothole_image_4117,1,1,C,
pothole_image_4119,0,0,C,
pothole_image_412,0,0,C,
pothole_image_4121,0,0,C,
pothole_image_4122,1,1,C,
pothole_image_4123,1,1,C,
pothole_image_4124,1,1,C,
pothole_image_4126,0,0,C,
pothole_image_4127,1,2,C,
pothole_image_4128,1,1,C,
pothole_image_4129,1,1,C,
pothole_image_413,0,0,C,
pothole_image_4130,0,0,C,
pothole_image_4131,1,2,C,
pothole_image_4132,1,2,C,
pothole_image_4133,1,2,C,
pothole_image_4134,0,0,C,
pothole_image_4135,1,1,C,
pothole_image_4136,1,1,C,
pothole_image_4137,0,0,C,
pothole_image_4138,1,1,C,
pothole_image_4139,0,0,C,
pothole_image_414,0,0,C,
pothole_image_4140,1,1,C,
pothole_image_4141,1,2,C,
pothole_image_4142,1,2,C,
pothole_image_4143,0,0,C,
pothole_image_4144,0,0,C,
pothole_image_4145,1,1,C,
pothole_image_4147,0,0,C,
pothole_image_4148,0,0,C,
pothole_image_4149,0,0,C,
pothole_image_415,0,0,C,
pothole_image_4150,1,1,C,
pothole_image_4151,1,1,C,
pothole_image_4152,1,1,C,
pothole_image_4154,0,0,C,
pothole_image_4155,0,0,C,
pothole_image_4156,0,0,C,
pothole_image_4157,1,1,C,
pothole_image_4158,0,0,C,
pothole_image_4159,1,1,C,
pothole_image_416,0,0,C,
pothole_image_4160,0,0,C,
pothole_image_4161,0,0,C,
pothole_image_4162,1,1,C,
pothole_image_4164,0,0,C,
pothole_image_4165,0,0,C,
pothole_image_4167,1,1,C,
pothole_image_4168,1,1,C,
pothole_image_4169,0,0,C,
pothole_image_417,0,0,C,
pothole_image_4170,0,0,C,
pothole_image_4172,1,1,C,
pothole_image_4173,0,0,C,
pothole_image_4174,0,0,C,
pothole_image_4177,0,0,C,
pothole_image_4178,0,0,C,
pothole_image_4180,0,0,C,
pothole_image_4183,0,0,C,
pothole_image_4185,0,0,C,
pothole_image_4186,0,0,C,
pothole_image_4187,1,1,C,
pothole_image_4189,1,1,C,
pothole_image_419,0,0,C,
pothole_image_4190,0,0,C,
pothole_image_4191,0,0,C,
pothole_image_4194,0,0,C,
pothole_image_4195,0,0,C,
pothole_image_4196,1,2,C,
pothole_image_4197,1,1,C,
pothole_image_4198,0,0,C,
pothole_image_4199,0,0,C,
pothole_image_42,0,0,C,
pothole_image_420,0,0,C,
pothole_image_4200,0,0,C,
pothole_image_4201,1,1,C,
pothole_image_4202,0,0,C,
pothole_image_4204,0,0,C,
pothole_image_4205,1,1,C,
pothole_image_4206,1,1,C,
pothole_image_4207,1,1,C,
pothole_image_4208,0,0,C,
pothole_image_4209,0,0,C,
pothole_image_421,0,0,C,
pothole_image_4210,1,1,C,
pothole_image_4212,0,0,C,
pothole_image_4213,0,0,C,
pothole_image_4214,0,0,C,
pothole_image_4215,1,1,C,
pothole_image_4217,0,0,C,
pothole_image_4218,0,0,C,
pothole_image_4219,1,1,C,
pothole_image_422,0,0,C,
pothole_image_4221,0,0,C,
pothole_image_4222,0,0,C,
pothole_image_4223,0,0,C,
pothole_image_4224,1,1,C,
pothole_image_4225,0,0,C,
pothole_image_4227,0,0,C,
pothole_image_4228,0,0,C,
pothole_image_4229,0,0,C,
pothole_image_423,0,0,C,
pothole_image_4231,1,1,C,
pothole_image_4232,1,1,C,
pothole_image_4234,0,0,C,
pothole_image_4235,0,0,C,
pothole_image_4236,1,1,C,
pothole_image_4238,0,0,C,
pothole_image_4239,0,0,C,
pothole_image_424,0,0,C,
pothole_image_4240,1,1,C,
pothole_image_4241,0,0,C,
pothole_image_4243,0,0,C,
pothole_image_4244,0,0,C,
pothole_image_4245,1,1,C,
pothole_image_4248,0,0,C,
pothole_image_4249,0,0,C,
pothole_image_425,0,0,C,
pothole_image_4250,1,1,C,
pothole_image_4252,0,0,C,
pothole_image_4253,0,0,C,
pothole_image_4254,1,1,C,
pothole_image_4255,0,0,C,
pothole_image_4257,0,0,C,
pothole_image_4258,0,0,C,
pothole_image_4259,0,0,C,
pothole_image_426,0,0,C,
pothole_image_4260,1,1,C,
pothole_image_4262,0,0,C,
pothole_image_4263,0,0,C,
pothole_image_4264,1,1,C,
pothole_image_4266,0,0,C,
pothole_image_4267,0,0,C,
pothole_image_4268,1,2,C,
pothole_image_4269,0,0,C,
pothole_image_427,0,0,C,
pothole_image_4270,0,0,C,
pothole_image_4271,1,1,C,
pothole_image_4272,0,0,C,
pothole_image_4273,0,0,C,
pothole_image_4274,1,2,C,
pothole_image_4275,1,1,C,
pothole_image_4276,0,0,C,
pothole_image_4277,0,0,C,
pothole_image_4278,1,1,C,
pothole_image_4279,1,1,C,
pothole_image_428,0,0,C,
pothole_image_4280,1,2,C,
pothole_image_4282,0,0,C,
pothole_image_4283,0,0,C,
pothole_image_4284,0,0,C,
pothole_image_4287,0,0,C,
pothole_image_4288,0,0,C,
pothole_image_429,0,0,C,
pothole_image_4290,0,0,C,
pothole_image_4291,1,1,C,
pothole_image_4292,0,0,C,
pothole_image_4293,0,0,C,
pothole_image_4295,1,1,C,
pothole_image_4296,1,1,C,
pothole_image_4297,0,0,C,
pothole_image_4298,0,0,C,
pothole_image_4299,0,0,C,
pothole_image_43,0,0,C,
pothole_image_430,0,0,C,
pothole_image_4301,1,1,C,
pothole_image_4302,0,0,C,
pothole_image_4303,0,0,C,
pothole_image_4306,0,0,C,
pothole_image_4307,0,0,C,
pothole_image_431,0,0,C,
pothole_image_4310,0,0,C,
pothole_image_4311,0,0,C,
pothole_image_4312,1,1,C,
pothole_image_4313,1,1,C,
pothole_image_4314,0,0,C,
pothole_image_4315,1,1,C,
pothole_image_4316,0,0,C,
pothole_image_4317,0,0,C,
pothole_image_4318,1,1,C,
pothole_image_4319,1,1,C,
pothole_image_432,0,0,C,
pothole_image_4320,0,0,C,
pothole_image_4321,0,0,C,
pothole_image_4322,1,1,C,
pothole_image_4324,0,0,C,
pothole_image_4325,0,0,C,
pothole_image_4326,1,1,C,
pothole_image_4327,1,1,C,
pothole_image_4328,0,0,C,
pothole_image_4329,1,1,C,
pothole_image_433,0,0,C,
pothole_image_4330,1,1,C,
pothole_image_4331,1,1,C,
pothole_image_4332,0,0,C,
pothole_image_4333,0,0,C,
pothole_image_4334,0,0,C,
